"No.","Time","Source","Destination","Protocol","Length","Info"
"939","82.613801000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34584 [ACK] Seq=1 Ack=368 Win=32256 Len=0 TSval=296697 TSecr=296671"
"940","82.614554000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"941","82.614556000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"942","82.634111000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=19/4864, ttl=64 (reply in 943)"
"943","82.684276000","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0d19, seq=19/4864, ttl=64 (request in 942)"
"944","82.760958000","10.0.0.2","224.0.0.251","MDNS","78","Standard query 0x0000  PTR _privet._tcp.local, ""QM"" question"
"945","82.765464000","10.0.0.2","10.0.0.1","TCP","66","34584 > irdmi [ACK] Seq=368 Ack=30 Win=29696 Len=0 TSval=296722 TSecr=296697"
"946","82.767825000","10.0.0.2","10.0.0.1","TCP","66","34584 > irdmi [FIN, ACK] Seq=368 Ack=346 Win=32256 Len=0 TSval=296723 TSecr=296697"
"947","82.817856000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34584 [ACK] Seq=346 Ack=369 Win=32256 Len=0 TSval=296748 TSecr=296723"
"948","83.633917000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=20/5120, ttl=64 (reply in 949)"
"949","83.684182000","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0d19, seq=20/5120, ttl=64 (request in 948)"
"950","83.913734000","10.0.0.2","10.0.0.1","HTTP","683","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/style-responsive.css HTTP/1.1 "
"951","83.915812000","10.0.0.2","10.0.0.1","TCP","74","34588 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297010 TSecr=0 WS=512"
"952","83.916793000","10.0.0.2","10.0.0.1","TCP","74","34590 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297010 TSecr=0 WS=512"
"953","83.918091000","10.0.0.2","10.0.0.1","TCP","74","34592 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297010 TSecr=0 WS=512"
"954","83.918772000","10.0.0.2","10.0.0.1","TCP","74","34594 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297010 TSecr=0 WS=512"
"955","83.920100000","10.0.0.2","10.0.0.1","TCP","74","34596 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297011 TSecr=0 WS=512"
"956","83.963821000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34586 [ACK] Seq=1 Ack=618 Win=32256 Len=0 TSval=297034 TSecr=297009"
"957","83.964785000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"958","83.964793000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"959","83.965876000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34588 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297035 TSecr=297010 WS=512"
"960","83.967232000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34590 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297035 TSecr=297010 WS=512"
"961","83.968232000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34592 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297035 TSecr=297010 WS=512"
"962","83.969196000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34594 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297036 TSecr=297010 WS=512"
"963","83.971137000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34596 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297036 TSecr=297011 WS=512"
"964","84.115367000","10.0.0.2","10.0.0.1","TCP","66","34586 > irdmi [ACK] Seq=618 Ack=30 Win=29696 Len=0 TSval=297060 TSecr=297034"
"965","84.116599000","10.0.0.2","10.0.0.1","TCP","66","34586 > irdmi [FIN, ACK] Seq=618 Ack=346 Win=32256 Len=0 TSval=297060 TSecr=297034"
"966","84.117225000","10.0.0.2","10.0.0.1","TCP","66","34588 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297060 TSecr=297035"
"967","84.118212000","10.0.0.2","10.0.0.1","HTTP","680","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/standard-menu.css HTTP/1.1 "
"968","84.125394000","10.0.0.2","10.0.0.1","TCP","66","34592 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297062 TSecr=297035"
"969","84.125396000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/rbn-standardpage.js.download HTTP/1.1 "
"970","84.125397000","10.0.0.2","10.0.0.1","TCP","66","34596 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297062 TSecr=297036"
"971","84.125399000","10.0.0.2","10.0.0.1","TCP","66","34594 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297062 TSecr=297036"
"972","84.125400000","10.0.0.2","10.0.0.1","TCP","66","34590 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297062 TSecr=297035"
"973","84.125402000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/1.6.4.jquery.min.js.download HTTP/1.1 "
"974","84.126388000","10.0.0.2","10.0.0.1","HTTP","662","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/ga.js.download HTTP/1.1 "
"975","84.131010000","10.0.0.2","10.0.0.1","HTTP","665","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/ga.js(1).download HTTP/1.1 "
"976","84.166783000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34586 [ACK] Seq=346 Ack=619 Win=32256 Len=0 TSval=297085 TSecr=297060"
"977","84.169334000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34588 [ACK] Seq=1 Ack=615 Win=32256 Len=0 TSval=297086 TSecr=297060"
"978","84.170304000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"979","84.170308000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"980","84.175598000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34592 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=297087 TSecr=297062"
"981","84.175604000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34590 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=297087 TSecr=297062"
"982","84.176172000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"983","84.176177000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"984","84.176601000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34594 [ACK] Seq=1 Ack=597 Win=32256 Len=0 TSval=297087 TSecr=297062"
"985","84.181543000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34596 [ACK] Seq=1 Ack=600 Win=32256 Len=0 TSval=297089 TSecr=297062"
"986","84.182011000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"987","84.182015000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"988","84.182848000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"989","84.182932000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"990","84.183485000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"991","84.183488000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"992","84.321395000","10.0.0.2","10.0.0.1","TCP","66","34588 > irdmi [ACK] Seq=615 Ack=30 Win=29696 Len=0 TSval=297111 TSecr=297086"
"993","84.328461000","10.0.0.2","10.0.0.1","TCP","66","34592 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=297113 TSecr=297087"
"994","84.332637000","10.0.0.2","10.0.0.1","TCP","66","34596 > irdmi [ACK] Seq=600 Ack=30 Win=29696 Len=0 TSval=297114 TSecr=297089"
"995","84.333534000","10.0.0.2","10.0.0.1","TCP","66","34594 > irdmi [ACK] Seq=597 Ack=30 Win=29696 Len=0 TSval=297114 TSecr=297089"
"996","84.334350000","10.0.0.2","10.0.0.1","TCP","66","34590 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=297114 TSecr=297089"
"997","84.335172000","10.0.0.2","10.0.0.1","TCP","66","34588 > irdmi [FIN, ACK] Seq=615 Ack=346 Win=32256 Len=0 TSval=297115 TSecr=297086"
"998","84.336261000","10.0.0.2","10.0.0.1","TCP","66","34592 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=297115 TSecr=297087"
"999","84.337059000","10.0.0.2","10.0.0.1","TCP","66","34596 > irdmi [FIN, ACK] Seq=600 Ack=346 Win=32256 Len=0 TSval=297115 TSecr=297089"
"1000","84.340898000","10.0.0.2","10.0.0.1","TCP","66","34594 > irdmi [FIN, ACK] Seq=597 Ack=346 Win=32256 Len=0 TSval=297116 TSecr=297089"
"1001","84.343136000","10.0.0.2","10.0.0.1","TCP","66","34590 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=297116 TSecr=297089"
"1002","84.349520000","10.0.0.2","10.0.0.1","TCP","74","34598 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297118 TSecr=0 WS=512"
"1003","84.350830000","10.0.0.2","10.0.0.1","TCP","74","34600 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297118 TSecr=0 WS=512"
"1004","84.351315000","10.0.0.2","10.0.0.1","TCP","74","34602 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297118 TSecr=0 WS=512"
"1005","84.351887000","10.0.0.2","10.0.0.1","TCP","74","34604 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297118 TSecr=0 WS=512"
"1006","84.352899000","10.0.0.2","10.0.0.1","TCP","74","34608 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297118 TSecr=0 WS=512"
"1007","84.353060000","10.0.0.2","10.0.0.1","TCP","74","34606 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297118 TSecr=0 WS=512"
"1008","84.385610000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34588 [ACK] Seq=346 Ack=616 Win=32256 Len=0 TSval=297140 TSecr=297115"
"1009","84.386565000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34592 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=297140 TSecr=297115"
"1010","84.387200000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34596 [ACK] Seq=346 Ack=601 Win=32256 Len=0 TSval=297140 TSecr=297115"
"1011","84.391168000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34594 [ACK] Seq=346 Ack=598 Win=32256 Len=0 TSval=297141 TSecr=297116"
"1012","84.393346000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34590 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=297142 TSecr=297116"
"1013","84.399726000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34598 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297143 TSecr=297118 WS=512"
"1014","84.400979000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34600 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297144 TSecr=297118 WS=512"
"1015","84.401695000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34602 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297144 TSecr=297118 WS=512"
"1016","84.402675000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34604 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297144 TSecr=297118 WS=512"
"1017","84.403640000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34608 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297144 TSecr=297118 WS=512"
"1018","84.403643000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34606 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297144 TSecr=297118 WS=512"
"1019","84.559649000","10.0.0.2","10.0.0.1","TCP","66","34602 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297169 TSecr=297144"
"1020","84.559703000","10.0.0.2","10.0.0.1","TCP","66","34600 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297169 TSecr=297144"
"1021","84.559715000","10.0.0.2","10.0.0.1","HTTP","653","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/f.txt HTTP/1.1 "
"1022","84.559716000","10.0.0.2","10.0.0.1","TCP","66","34604 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297169 TSecr=297144"
"1023","84.559717000","10.0.0.2","10.0.0.1","TCP","66","34598 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297168 TSecr=297143"
"1024","84.559718000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/rbn-standardpage.js.download HTTP/1.1 "
"1025","84.559719000","10.0.0.2","10.0.0.1","TCP","66","34606 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297169 TSecr=297144"
"1026","84.560441000","10.0.0.2","10.0.0.1","HTTP","687","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery-ui-1.8.21.custom.min.js.download HTTP/1.1 "
"1027","84.565907000","10.0.0.2","10.0.0.1","HTTP","672","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.tweet.js.download HTTP/1.1 "
"1028","84.571105000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/SpryTabbedPanels.js.download HTTP/1.1 "
"1029","84.577083000","10.0.0.2","10.0.0.1","TCP","66","34608 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297170 TSecr=297144"
"1030","84.577084000","10.0.0.2","10.0.0.1","HTTP","667","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/facebox.js.download HTTP/1.1 "
"1031","84.609855000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34600 [ACK] Seq=1 Ack=588 Win=30208 Len=0 TSval=297196 TSecr=297169"
"1032","84.609864000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34598 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=297196 TSecr=297168"
"1033","84.610625000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34602 [ACK] Seq=1 Ack=622 Win=32256 Len=0 TSval=297196 TSecr=297169"
"1034","84.611542000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1035","84.611545000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1036","84.613703000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1037","84.613954000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1038","84.616283000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34604 [ACK] Seq=1 Ack=607 Win=32256 Len=0 TSval=297197 TSecr=297169"
"1039","84.616289000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1040","84.616644000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1041","84.616996000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1042","84.617047000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1043","84.621521000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34606 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=297199 TSecr=297169"
"1044","84.622127000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1045","84.622133000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1046","84.627376000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34608 [ACK] Seq=1 Ack=602 Win=30208 Len=0 TSval=297200 TSecr=297170"
"1047","84.627710000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1048","84.627713000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1049","84.634058000","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0d19, seq=21/5376, ttl=64 (reply in 1050)"
"1050","84.685009000","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0d19, seq=21/5376, ttl=64 (request in 1049)"
"1051","84.762130000","10.0.0.2","224.0.0.251","MDNS","78","Standard query 0x0000  PTR _privet._tcp.local, ""QM"" question"
"1052","84.762132000","10.0.0.2","10.0.0.1","TCP","66","34602 > irdmi [ACK] Seq=622 Ack=30 Win=29696 Len=0 TSval=297221 TSecr=297196"
"1053","84.763103000","10.0.0.2","10.0.0.1","TCP","66","34602 > irdmi [FIN, ACK] Seq=622 Ack=346 Win=32256 Len=0 TSval=297221 TSecr=297196"
"1054","84.763480000","10.0.0.2","10.0.0.1","TCP","74","34610 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297221 TSecr=0 WS=512"
"1055","84.764067000","10.0.0.2","10.0.0.1","TCP","66","34600 > irdmi [ACK] Seq=588 Ack=30 Win=29696 Len=0 TSval=297222 TSecr=297197"
"1056","84.765416000","10.0.0.2","10.0.0.1","TCP","66","34600 > irdmi [FIN, ACK] Seq=588 Ack=346 Win=32256 Len=0 TSval=297222 TSecr=297197"
"1057","84.767000000","10.0.0.2","10.0.0.1","TCP","66","34604 > irdmi [ACK] Seq=607 Ack=30 Win=29696 Len=0 TSval=297222 TSecr=297197"
"1058","84.767974000","10.0.0.2","10.0.0.1","TCP","74","34612 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297222 TSecr=0 WS=512"
"1059","84.767981000","10.0.0.2","10.0.0.1","TCP","66","34598 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=297223 TSecr=297197"
"1060","84.768967000","10.0.0.2","10.0.0.1","TCP","66","34604 > irdmi [FIN, ACK] Seq=607 Ack=346 Win=32256 Len=0 TSval=297223 TSecr=297197"
"1061","84.772140000","10.0.0.2","10.0.0.1","TCP","66","34598 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=297224 TSecr=297198"
"1062","84.772575000","10.0.0.2","10.0.0.1","TCP","66","34606 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=297224 TSecr=297199"
"1063","84.776557000","10.0.0.2","10.0.0.1","TCP","66","34606 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=297225 TSecr=297199"
"1064","84.778518000","10.0.0.2","10.0.0.1","TCP","66","34608 > irdmi [ACK] Seq=602 Ack=30 Win=29696 Len=0 TSval=297225 TSecr=297200"
"1065","84.786541000","10.0.0.2","10.0.0.1","TCP","66","34608 > irdmi [FIN, ACK] Seq=602 Ack=346 Win=32256 Len=0 TSval=297227 TSecr=297200"
"1066","84.803914000","10.0.0.2","10.0.0.1","TCP","74","34614 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297231 TSecr=0 WS=512"
"1067","84.804964000","10.0.0.2","10.0.0.1","TCP","74","34616 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297232 TSecr=0 WS=512"
"1068","84.805083000","10.0.0.2","10.0.0.1","TCP","74","34620 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297232 TSecr=0 WS=512"
"1069","84.805859000","10.0.0.2","10.0.0.1","TCP","74","34618 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=297232 TSecr=0 WS=512"
"1070","84.813187000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34602 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=297247 TSecr=297221"
"1071","84.813896000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34610 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297247 TSecr=297221 WS=512"
"1072","84.815755000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34600 [ACK] Seq=346 Ack=589 Win=30208 Len=0 TSval=297247 TSecr=297222"
"1073","84.818036000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34612 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297248 TSecr=297222 WS=512"
"1074","84.819573000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34604 [ACK] Seq=346 Ack=608 Win=32256 Len=0 TSval=297248 TSecr=297223"
"1075","84.822234000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34598 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=297249 TSecr=297224"
"1076","84.826932000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34606 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=297250 TSecr=297225"
"1077","84.836679000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34608 [ACK] Seq=346 Ack=603 Win=30208 Len=0 TSval=297252 TSecr=297227"
"1078","84.854139000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34614 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297257 TSecr=297231 WS=512"
"1079","84.855370000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34616 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297257 TSecr=297232 WS=512"
"1080","84.855374000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34620 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297257 TSecr=297232 WS=512"
"1081","84.856347000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34618 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=297257 TSecr=297232 WS=512"
"1082","84.966182000","10.0.0.2","10.0.0.1","TCP","66","34610 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297272 TSecr=297247"
"1083","84.966184000","10.0.0.2","10.0.0.1","HTTP","653","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/f.txt HTTP/1.1 "
"1084","84.969151000","10.0.0.2","10.0.0.1","TCP","66","34612 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297273 TSecr=297248"
"1085","84.969152000","10.0.0.2","10.0.0.1","HTTP","720","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/Western_Logo_F_S_Engineering_RGB.svg HTTP/1.1 "
"1086","85.009304000","10.0.0.2","10.0.0.1","TCP","66","34614 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297282 TSecr=297257"
"1087","85.009305000","10.0.0.2","10.0.0.1","HTTP","698","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/tab-closed.gif HTTP/1.1 "
"1088","85.009307000","10.0.0.2","10.0.0.1","TCP","66","34620 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297282 TSecr=297257"
"1089","85.009308000","10.0.0.2","10.0.0.1","HTTP","677","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.flexslider.js.download HTTP/1.1 "
"1090","85.009309000","10.0.0.2","10.0.0.1","TCP","66","34616 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297283 TSecr=297257"
"1091","85.009310000","10.0.0.2","10.0.0.1","HTTP","673","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.client.js.download HTTP/1.1 "
"1092","85.014860000","10.0.0.2","10.0.0.1","TCP","66","34618 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=297283 TSecr=297257"
"1093","85.015077000","10.0.0.2","10.0.0.1","HTTP","687","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.hoverIntent.minified.js.download HTTP/1.1 "
"1094","85.016384000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34610 [ACK] Seq=1 Ack=588 Win=30208 Len=0 TSval=297297 TSecr=297272"
"1095","85.017889000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"1096","85.017892000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"1097","85.019307000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34612 [ACK] Seq=1 Ack=655 Win=32256 Len=0 TSval=297298 TSecr=297273"
"1098","85.025395000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
